Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
79.96021186594191,-573.4447520047637,50.82641678334603,216.99329778449885,-14.42377713199382,1.027512128188057,0.6317982785751194
79.96021186594191,-573.4447520047637,50.82641678334603,216.99329778449885,-14.42377713199382,1.027512128188057,0.6317982785751194
79.96021186594191,-573.4447520047637,50.82641678334603,216.99329778449885,-14.42377713199382,1.027512128188057,0.6317982785751194
79.96021186594191,-573.4447520047637,50.82641678334603,216.99329778449885,-14.42377713199382,1.027512128188057,0.6317982785751194
72.22860835083148,-484.3407284110141,43.73886480410786,205.6710548868912,-14.691424184774704,3.9541167269875706,0.5376080583501408
72.22860835083148,-484.3407284110141,43.73886480410786,205.6710548868912,-14.691424184774704,3.9541167269875706,0.5376080583501408
72.22860835083148,-484.3407284110141,43.73886480410786,205.6710548868912,-14.691424184774704,3.9541167269875706,0.5376080583501408
72.22860835083148,-484.3407284110141,43.73886480410786,205.6710548868912,-14.691424184774704,3.9541167269875706,0.5376080583501408
72.22860835083148,-484.3407284110141,43.73886480410786,205.6710548868912,-14.691424184774704,3.9541167269875706,0.5376080583501408
72.22860835083148,-484.3407284110141,43.73886480410786,205.6710548868912,-14.691424184774704,3.9541167269875706,0.5376080583501408
72.22860835083148,-484.3407284110141,43.73886480410786,205.6710548868912,-14.691424184774704,3.9541167269875706,0.5376080583501408
72.22860835083148,-484.3407284110141,43.73886480410786,205.6710548868912,-14.691424184774704,3.9541167269875706,0.5376080583501408
72.22860835083148,-484.3407284110141,43.73886480410786,205.6710548868912,-14.691424184774704,3.9541167269875706,0.5376080583501408
72.22860835083148,-484.3407284110141,43.73886480410786,205.6710548868912,-14.691424184774704,3.9541167269875706,0.5376080583501408
62.48388139591418,-395.57941916581433,36.841738662181776,179.52496614080295,-13.775317713256822,4.187377442303097,0.4472600934826371
62.48388139591418,-395.57941916581433,36.841738662181776,179.52496614080295,-13.775317713256822,4.187377442303097,0.4472600934826371
62.48388139591418,-395.57941916581433,36.841738662181776,179.52496614080295,-13.775317713256822,4.187377442303097,0.4472600934826371
62.48388139591418,-395.57941916581433,36.841738662181776,179.52496614080295,-13.775317713256822,4.187377442303097,0.4472600934826371
62.48388139591418,-395.57941916581433,36.841738662181776,179.52496614080295,-13.775317713256822,4.187377442303097,0.4472600934826371
62.48388139591418,-395.57941916581433,36.841738662181776,179.52496614080295,-13.775317713256822,4.187377442303097,0.4472600934826371
62.48388139591418,-395.57941916581433,36.841738662181776,179.52496614080295,-13.775317713256822,4.187377442303097,0.4472600934826371
62.48388139591418,-395.57941916581433,36.841738662181776,179.52496614080295,-13.775317713256822,4.187377442303097,0.4472600934826371
62.48388139591418,-395.57941916581433,36.841738662181776,179.52496614080295,-13.775317713256822,4.187377442303097,0.4472600934826371
62.48388139591418,-395.57941916581433,36.841738662181776,179.52496614080295,-13.775317713256822,4.187377442303097,0.4472600934826371
